licensee_name,street,city,state,zip,licensee_number,channel_type,account_name,rtd_contract,location
QUINCY'S BAR & GRILLE,616 QUINCE ORCHARD ROAD,gaithersburg,MD,20878,BBWLHR536,On Premise,"COTY GROUP, LLC",No,616 QUINCE ORCHARD ROAD GAITHERSBURG MD 20878
QUINCY'S KENTLANDS,245 KENTLANDS BOULEVARD,gaithersburg,MD,20878,BBWLHR1290544,On Premise,QUINCY'S GOLF GROUP LLC,No,245 KENTLANDS BOULEVARD GAITHERSBURG MD 20878
QUINCY'S POTOMAC BAR & GRILLE,1093 SEVEN LOCKS RD.,rockville,MD,20854,BBWLHR292259,On Premise,"RAT PACK OF MD II, LLC",No,1093 SEVEN LOCKS RD. ROCKVILLE MD 20854
QUINCY'S UPTOWN,9813 MAIN STREET,damascus,MD,20872,BBWLHR40099,On Premise,"QUINCYGROUP, LLC",No,9813 MAIN STREET DAMASCUS MD 20872
RAINBOW RESTAURANT,"312 E. DIAMOND AVE, B-1",gaithersburg,MD,20877,HBW119,On Premise,RAINBOW REST. AND CATERING SER,No,"312 E. DIAMOND AVE, B-1 GAITHERSBURG MD 20877"
RAINBOW SUSHI,18076 MATENY ROAD,germantown,MD,20874,HBWHR34235,On Premise,"RAINBOW SUSHI ZYW, LLC",No,18076 MATENY ROAD GERMANTOWN MD 20874
RAKU AN ASIAN DINER,7240 WOODMONT AVE,bethesda,MD,20814,BBWLHR263,On Premise,"D.G. HOLDINGS , INC.",No,7240 WOODMONT AVE BETHESDA MD 20814
RAKUGAKI,10223 OLD GEORGETOWN ROAD,bethesda,MD,20814,BBWLHR791373,On Premise,OG3 LLC,No,10223 OLD GEORGETOWN ROAD BETHESDA MD 20814
RAMEN MENRI,7345 WISCONSIN AVE.,bethesda,MD,20814,BBWHR485311,On Premise,"ZAO STAMINA RAMEN, LLC",No,7345 WISCONSIN AVE. BETHESDA MD 20814
RANKEN NOODLE HOUSE,133 COMMERCE SQUARE PL.,gaithersburg,MD,20878,HBWHR441289,On Premise,"RANKEN NOODLE HOUSE, LLC",No,133 COMMERCE SQUARE PL. GAITHERSBURG MD 20878
RASA,12033 ROCKVILLE PIKE,rockville,MD,20852,BBWLHR950413,On Premise,RASA ROCKVILLE LLC,No,12033 ROCKVILLE PIKE ROCKVILLE MD 20852
RATTLEWOOD GOLF COURSE,13501 PENN SHOP ROAD,mount_airy,MD,21771,BBWLCL186,On Premise,MONT.CO. REVENUE AUTHORITY,No,13501 PENN SHOP ROAD MOUNT AIRY MD 21771
REAL BILLIARDS,15454 OLD COLUMBIA PIKE,burtonsville,MD,20866,DBWL2139545,On Premise,REAL BILLIARDS LLC,No,15454 OLD COLUMBIA PIKE BURTONSVILLE MD 20866
RED BOWL,12051 C-4 CHESTNUT BRANCH WAY,clarksburg,MD,20871,BBWLHR20257,On Premise,"RED BOWL OF CLARKSBURG, INC",No,12051 C-4 CHESTNUT BRANCH WAY CLARKSBURG MD 20871
RED HOUND,7050 CARROLL AVE UNIT 101,takoma_park,MD,20912,DBW1377544,On/Off-Premise,BAKHOS LLC,No,7050 CARROLL AVE UNIT 101 TAKOMA PARK MD 20912
RED MAPLE RESTAURANT,10110 COLESVILLE ROAD,silver_spring,MD,20901,BBWLHR742,On Premise,"RED MAPLE ASSOCIATES, LLC",No,10110 COLESVILLE ROAD SILVER SPRING MD 20901
REDMILL MARKET BEER & WINE,7248 MUNCASTER MILL ROAD,derwood,MD,20855,DBW090,On/Off-Premise,"SR GROUP, INC.",Yes,7248 MUNCASTER MILL ROAD DERWOOD MD 20855
RED ROBIN GOURMET BURGERS & BREWS,20001 CENTURY BLVD,germantown,MD,20874,BBWLHR332,On Premise,RED ROBIN OF MONTGOMERY CO INC,No,20001 CENTURY BLVD GERMANTOWN MD 20874
REGAL MAJESTIC STADIUM 20,900 ELLSWORTH DRIVE,silver_spring,MD,20910,BBWLHR1609544,On Premise,"REGAL CINEMAS MARYLAND, LLC",No,900 ELLSWORTH DRIVE SILVER SPRING MD 20910
REGINA'S RESTAURANT,11423 GEORGIA AVE.,wheaton,MD,20902,BBWLHR546348,On Premise,"ALVAREZ & CAMPOS, INC.",No,11423 GEORGIA AVE. WHEATON MD 20902
RESIDENCE INN - BETHESDA,7335 WISCONSIN AVE,bethesda,MD,20814,BBWLHR735,On Premise,"RLJ R BETHESDA LESSEE, LLC",No,7335 WISCONSIN AVE BETHESDA MD 20814
RESIDENCE INN SILVER SPRING,12000 PLUM ORCHARD DRIVE,silver_spring,MD,20904,BBWHR782366,On/Off-Premise,BCOORE SELECT RAVEN 1 TRC LLC,No,12000 PLUM ORCHARD DRIVE SILVER SPRING MD 20904
RESTAURANT 198,15540 OLD COLUMBIA PIKE,burtonsville,MD,20866,BBWLHR768356,On Premise,"CHAPALA, INC.",No,15540 OLD COLUMBIA PIKE BURTONSVILLE MD 20866
RESTAURANT POLLOS EL MESON,615 SOUTH FREDERICK AVE,gaithersburg,MD,20877,BBWLHR22816,On Premise,"RESTAURANT POLLOS EL MESON, LLC",No,615 SOUTH FREDERICK AVE GAITHERSBURG MD 20877
RIDERWOOD VILLAGE,3120 GRACEFIELD ROAD,silver_spring,MD,20904,CBWLRC001,On Premise,RIDERWOOD VILLAGE INC.,No,3120 GRACEFIELD ROAD SILVER SPRING MD 20904
RIDGEWELLS,5520 CLIPPER LANE,bethesda,MD,20816,CATBWL19232,On Premise,RIDGEWELLS,No,5520 CLIPPER LANE BETHESDA MD 20816
RIO GRANDE BAR & GRILL,13541 CLOPPER RD,germantown,MD,20874,BBWLHR901425,On Premise,HRS LLC,No,13541 CLOPPER RD GERMANTOWN MD 20874
RIO GRANDE CAFE & SAVAGE BURRITO- BETH.,4870 BETHESDA AVE,bethesda,MD,20814,BBWLHR161,On Premise,"THE MEXICAN REST., INC.",No,4870 BETHESDA AVE BETHESDA MD 20814
RIO GRANDE CAFE & SAVAGE BURRITO-GAIT,231 RIO BLVD,gaithersburg,MD,20878,BBWLHR048,On Premise,"THE MEXICAN RESTAURANT,INC.",No,231 RIO BLVD GAITHERSBURG MD 20878
ROCK CREEK TAVERN,5500 OLNEY LAYTONSVILLE ROAD,olney,MD,20832,BDBWL1680544,On/Off-Premise,"ARK19 LIMITED, INC",No,5500 OLNEY LAYTONSVILLE ROAD OLNEY MD 20832
ROCKVILLE BEER & WINE,15809 FREDERICK ROAD,derwood,MD,20855,DBW497333,On/Off-Premise,"R&S SOLUTIONS, LLC",Yes,15809 FREDERICK ROAD DERWOOD MD 20855
ROCKVILLE MOOSE LODGE #1540,13755 TRAVILAH ROAD,rockville,MD,20850,CBWLFV018,On Premise,LOYAL ORDER OF MOOSE ROCKVILLE,No,13755 TRAVILAH ROAD ROCKVILLE MD 20850
RODMANS GOURMET BEER & WINE,5148 NICHOLSON LANE,kensington,MD,20895,DBW1775545,On/Off-Premise,W.F.F. & B. INC.,Yes,5148 NICHOLSON LANE KENSINGTON MD 20895
RODMANS PARTY BOUTIQUE,4301 RANDOLPH ROAD,silver_spring,MD,20906,DBW1775544,On/Off-Premise,DISCOUNT DRUGS WISCONSIN INC,Yes,4301 RANDOLPH ROAD SILVER SPRING MD 20906
ROLLINS BEER & WINE,151 ROLLINS AVE.,rockville,MD,20852,DBW492304,On/Off-Premise,"RIVNISH, LLC",Yes,151 ROLLINS AVE. ROCKVILLE MD 20852
ROOTED3,4916 CORDELL AVENUE,bethesda,MD,20814,DBWL1219500,On Premise,ROOT STRENGTH LLC DBA ROOTED3,No,4916 CORDELL AVENUE BETHESDA MD 20814
ROOTS MARKET,16800 GEORGIA AVENUE,olney,MD,20832,DBW1349544,On/Off-Premise,"ROOTS OLNEY, LLC",No,16800 GEORGIA AVENUE OLNEY MD 20832
ROSCOE'S NEAPOLITAN PIZZERIA,7040 CARROLL AVE,takoma_park,MD,20912,BBWLHR543,On Premise,"MU & CD, LLC",No,7040 CARROLL AVE TAKOMA PARK MD 20912
ROSSMOOR LEISURE WORLD,3700 ROSSMOOR BLVD,silver_spring,MD,20906,CBWLCC001,On Premise,"MARYLAND CLUBHOUSE SERV., INC.",No,3700 ROSSMOOR BLVD SILVER SPRING MD 20906
ROUND HOUSE THEATRE,4545 EAST-WEST HIGHWAY,bethesda,MD,20814,SBWLCPA70602,On Premise,"ROUND HOUSE THEATRE, INC.",No,4545 EAST-WEST HIGHWAY BETHESDA MD 20814
ROUTE 108 PIZZA & BBQ,805 OLNEY SANDY SPRING,sandy_spring,MD,20860,BBWLHR464306,On Premise,"108 COMPANIES, LLC",No,805 OLNEY SANDY SPRING SANDY SPRING MD 20860
ROYAL DURBAR,1321 ROCKVILLE PIKE STE. C,rockville,MD,20852,BBWLHR2007544,On Premise,ROYAL DURBAR KITCHEN LLC,No,1321 ROCKVILLE PIKE STE. C ROCKVILLE MD 20852
ROYAL TANDOOR,820 MUDDY BRANCH RD.,gaithersburg,MD,20878,BBWLHR485312,On Premise,"ROYAL BROTHERS, INC.",No,820 MUDDY BRANCH RD. GAITHERSBURG MD 20878
RUAN THAI,11407 AMHERST AVE,silver_spring,MD,20902,HBW004,On Premise,RUAN THAI RESTAURANT INC.,No,11407 AMHERST AVE SILVER SPRING MD 20902
RUSSIAN GOURMET,11431 ROCKVILLE PIKE,NA,MD,20852,ABWS779369,On/Off-Premise,MATRESHKA LLC,No,11431 ROCKVILLE PIKE ROCKVILE MD 20852
RUTA UKRAINIAN RESTAURANT,4862 CORDELL AVENUE,bethesda,MD,20814,BBWLHR1322544,On Premise,"RUTA BETHESDA, LLC",No,4862 CORDELL AVENUE BETHESDA MD 20814
RUTH'S CHRIS STEAK HOUSE - G/BURG,106 CROWN PARK AVENUE,gaithersburg,MD,20878,BBWLHR857,On Premise,"RCSH OPERATIONS, LLC",No,106 CROWN PARK AVENUE GAITHERSBURG MD 20878
SABAI SABAI...SIMPLY THAI,19847 CENTURY BLVD,germantown,MD,20874,BBWHR549,On/Off-Premise,"AGATE, INC",No,19847 CENTURY BLVD GERMANTOWN MD 20874
SAFEWAY,3333 SPARTAN ROAD,olney,MD,20832,ABWS18689,Off Premise,"NAI SATURN EASTERN, LLC",Yes,3333 SPARTAN ROAD OLNEY MD 20832
SAGAR BEER & WINE,615 SOUTH FREDERICK AVENUE,gaithersburg,MD,20877,DBW34224,On/Off-Premise,"DAY & NIGHT BEER WINE, LLC",Yes,615 SOUTH FREDERICK AVENUE GAITHERSBURG MD 20877
SAINTS ROW BREWING,"15 FULKS CORNER AVE, SUITE 101",gaithersburg,MD,20877,DBW30553,On/Off-Premise,SAINTS ROW BREWING LLC,No,"15 FULKS CORNER AVE, SUITE 101 GAITHERSBURG MD 20877"
SAKE JAPANESE STEAKHOUSE,11006 VIERS MILL ROAD,wheaton,MD,20902,BBWLHR1457544,On Premise,"WHEATON HIBACHI, INC",No,11006 VIERS MILL ROAD WHEATON MD 20902
SAKURA JAPANESE STEAK & SEAFOOD,11502 MIDDLEBROOK ROAD,germantown,MD,20876,BBWLHR116,On Premise,GERMANTOWN SAKURA INC,No,11502 MIDDLEBROOK ROAD GERMANTOWN MD 20876
SALA THAI BETHESDA,4828 CORDELL AVE,bethesda,MD,20814,BBWLHR178,On Premise,"JA-ROEN-D, INC.",No,4828 CORDELL AVE BETHESDA MD 20814
SALON EFX,1610 ELTON RD,silver_spring,MD,20903,SCBBWL1235530,On Premise,STARLOW LLC,No,1610 ELTON RD SILVER SPRING MD 20903
SALSA WITH SILVIA,4731 ELM ST.,bethesda,MD,20814,DBWL339262,On Premise,"SALSA WITH SILVIA BALLROOM, LLC",No,4731 ELM ST. BETHESDA MD 20814
SAL'S KITCHEN,"7945 MACARTHUR BOULEVARD, #107",cabin_john,MD,20818,BBWLHR867,On Premise,"CJ2, INC",No,"7945 MACARTHUR BOULEVARD, #107 CABIN JOHN MD 20818"
SALT AND VINE,3308 OLNEY SANDY SPRING RD.,olney,MD,20832,BDBWL287260,On/Off-Premise,"THE OLNEY HOUSE, LLC",No,3308 OLNEY SANDY SPRING RD. OLNEY MD 20832
SALUD! BEER & WINE,1173-C UNIVERSITY BLVD,takoma_park,MD,20912,DBW1220495,On/Off-Premise,"SALUD TAKOMA, LLC",Yes,1173-C UNIVERSITY BLVD TAKOMA PARK MD 20912
SAMANTHA'S,631 UNIVERSITY BLVD EAST,silver_spring,MD,20901,BBWLHR117,On Premise,GARCIA'S & VENTURA'S INC.,No,631 UNIVERSITY BLVD EAST SILVER SPRING MD 20901
SANDY SPRING MART,905 OLNEY SANDY SPRING RD,sandy_spring,MD,20860,DBW961417,On/Off-Premise,SANDY SPRING MART INC,Yes,905 OLNEY SANDY SPRING RD SANDY SPRING MD 20860
SAN PANCHO,7056 CARROLL AVE,takoma_park,MD,20912,BBWLHR1059435,On Premise,SAN PANCHO LLC,No,7056 CARROLL AVE TAKOMA PARK MD 20912
SARON CONVENIENCE STORE,961 BONIFANT STREET,silver_spring,MD,20910,ABW1119445,Off Premise,"SARON CONVENIENCE, LLC",No,961 BONIFANT STREET SILVER SPRING MD 20910
SASUNS,7217 MUNCASTER MILL RD,derwood,MD,20855,BBWHR28724,On/Off-Premise,"SASUNS, LLC",No,7217 MUNCASTER MILL RD DERWOOD MD 20855
SEAFOOD IN THE BUFF IN WHEATON,12132 GEORGIA AVENUE,wheaton,MD,20902,DBW1253526,On/Off-Premise,TASTEMAKERS MANAGEMENT LLC,No,12132 GEORGIA AVENUE WHEATON MD 20902
SEASON'S 52,11414 ROCKVILLE PIKE,rockville,MD,20852,BBWLHR638,On Premise,"GMR MONTGOMERY COUNTY, INC",No,11414 ROCKVILLE PIKE ROCKVILLE MD 20852
"SEMINARY BEER, WINE & DELI",9458 GEORGIA AVE,silver_spring,MD,20910,ABWS1067695,Off Premise,"B.B.S.B.,INC.",Yes,9458 GEORGIA AVE SILVER SPRING MD 20910
SENECA CONVENIENCE,"12611 WISTERIA DRIVE, UNIT F",germantown,MD,20874,ABWS119,Off Premise,SOOD & SOOD INC,Yes,"12611 WISTERIA DRIVE, UNIT F GERMANTOWN MD 20874"
SENECA MEADOWS BEER & WINE,"20640 SENECA MEADOWS PARKWAY,",germantown,MD,20876,ABW271,Off Premise,"ARIDI ENTERPRISE, INC",Yes,"20640 SENECA MEADOWS PARKWAY, GERMANTOWN MD 20876"
SENOR TEQUILAS OF GERMANTOWN,20021 CENTURY BLVD.,germantown,MD,20874,BBWLHR452300,On Premise,"RIVAS RESTAURANT VENTURES, LLC",No,20021 CENTURY BLVD. GERMANTOWN MD 20874
SEOULFOOD DC,7302 CARROLL AVE,takoma_park,MD,20912,BBWHR33500,On/Off-Premise,"SEOULFOOD DC, LLC",No,7302 CARROLL AVE TAKOMA PARK MD 20912
SEOUL KITCHEN & BAR,4 N WASHINGTON STREET,rockville,MD,20850,BBWLHR1355544,On Premise,PELICANA ROCKVILLE INC,No,4 N WASHINGTON STREET ROCKVILLE MD 20850
SEVEN-ELEVEN STORE,14101 GEORGIA AVE.,silver_spring,MD,20906,ABW100,Off Premise,MCMAHON-DENT INC.,Yes,14101 GEORGIA AVE. SILVER SPRING MD 20906
SHADY GROVE  BEER & WINE,15904 SHADY GROVE ROAD,gaithersburg,MD,20877,ABW27290,Off Premise,"CHOISDREAM, INC",Yes,15904 SHADY GROVE ROAD GAITHERSBURG MD 20877
SHAKE SHACK,7997 TUCKERMAN LANE,potomac,MD,20854,HBWHR37155,On Premise,"SHAKE SHACK POTOMAC MD,LLC",No,7997 TUCKERMAN LANE POTOMAC MD 20854
SHAKE SHACK KENTLANDS,150 KENTLANDS SQ. PL.,gaithersburg,MD,20878,HBWHR738355,On/Off-Premise,"SHAKE SHACK MARYLAND, LLC",No,150 KENTLANDS SQ. PL. GAITHERSBURG MD 20878
SHALLA RESTAURANT & BAR,8081 GEORGIA AVE.,silver_spring,MD,20910,BBWLHR463302,On Premise,"TRIPLE BROTHERS, LLC",No,8081 GEORGIA AVE. SILVER SPRING MD 20910
SHALOM STRICTLY KOSHER MEATS,1361 LAMBERTON DRIVE,silver_spring,MD,20902,ABWS103,Off Premise,"SHALOM STRICTLY KOSHER MEATS,",Yes,1361 LAMBERTON DRIVE SILVER SPRING MD 20902
SHEBA ETHIOPIAN RESTAURANT,5071 NICHOLSON LN.,rockville,MD,20852,HBWHR249259,On Premise,"TAZZO, INC.",No,5071 NICHOLSON LN. ROCKVILLE MD 20852
SHEGER SPRING CAFE,900 SILVER SPRING AVENUE,silver_spring,MD,20910,BBWLHR21274,On Premise,"SHEGER SPRING CAFE, LLC",No,900 SILVER SPRING AVENUE SILVER SPRING MD 20910
SHERATON ROCKVILLE HOTEL,920 KING FARM BLVD,rockville,MD,20850,BBWLHM024,On Premise,"GRAND PRIX ROCKVILLE, LLC",No,920 KING FARM BLVD ROCKVILLE MD 20850
SHUVAM BEER AND WINE,10313 WESTLAKE DRIVE,bethesda,MD,20817,ABWS40709,Off Premise,"NARAYAN PUJJA, LLC",Yes,10313 WESTLAKE DRIVE BETHESDA MD 20817
SICHUAN JIN RIVER,410 HUNGERFORD DRIVE,rockville,MD,20850,HBWHR39699,On Premise,"GOOD FORTUNE ROCKVILLE, INC.",No,410 HUNGERFORD DRIVE ROCKVILLE MD 20850
SILVER,7150 WOODMONT AVENUE,bethesda,MD,20815,BBWLHR22814,On Premise,"SILVER BETHESDA, LLC",No,7150 WOODMONT AVENUE BETHESDA MD 20815
SILVER BRANCH LAGERHAUS & BIERGARTEN,8401 COLESVILLE ROAD,silver_spring,MD,20910,BDBWL36146,On/Off-Premise,"PARALLEL WORLD BREWING CO., LLC",No,8401 COLESVILLE ROAD SILVER SPRING MD 20910
SILVER BRANCH ROCKVILLE BEERWORKS,7301 CALHOUN PL #600,derwood,MD,20855,BBWLHR1732545,On Premise,"SBRE1, LLC",No,7301 CALHOUN PL #600 DERWOOD MD 20855
SILVER DINER,9811 WASHINGTONIAN BLVD.,gaithersburg,MD,20878,BBWLHR40010,On Premise,"SILVER DINER RIO WASH, LLC",No,9811 WASHINGTONIAN BLVD. GAITHERSBURG MD 20878
SILVER DINER - ROCKVILLE,12276 ROCKVILLE PIKE,rockville,MD,20852,BBWLHR614,On Premise,"SILVER DINER ROCKVILLE, LLC",No,12276 ROCKVILLE PIKE ROCKVILLE MD 20852
"SILVER SPRING BEER, WINE & DELI",8746 GEORGIA AVE,silver_spring,MD,20910,DBW081,On/Off-Premise,"RYANALEX, INC.",No,8746 GEORGIA AVE SILVER SPRING MD 20910
SILVER SPRING SICHUAN BISTRO,3830 INTERNATIONAL DR,silver_spring,MD,20906,BBWLHR1986544,On Premise,CHUAN ZHI VEI III CORPORATION,No,3830 INTERNATIONAL DR SILVER SPRING MD 20906
SILVER STRINGS,8630 COLESVILLE RD.,silver_spring,MD,20910,BBWLHR42502,On Premise,"SILVER STRINGS, INC.",No,8630 COLESVILLE RD. SILVER SPRING MD 20910
SIMONA CAFE,4520 EAST WEST HWY,bethesda,MD,20814,BBWHR1852544,On/Off-Premise,4520 SIMONA LLC,No,4520 EAST WEST HWY BETHESDA MD 20814
SIMPLY FRESH EVENTS,7621 RICKENBACKER DRIVE #500,gaithersburg,MD,20879,CATBWL28122,On Premise,"SIMPLY FRESH EVENTS, LLC",No,7621 RICKENBACKER DRIVE #500 GAITHERSBURG MD 20879
SIMPLY NAILS & SPA,18078 MATENY ROAD,germantown,MD,20874,SCBBWL462301,On Premise,"SIMPLY NAILS & SPA, INC.",No,18078 MATENY ROAD GERMANTOWN MD 20874
SIN & GRIN,353 MAIN STREET,gaithersburg,MD,20878,BBWLHR019,On Premise,SIN & GRIN LLC,No,353 MAIN STREET GAITHERSBURG MD 20878
"SIP N SAVOR, BEER AND WINE",331 KENTLANDS BLVD,gaithersburg,MD,20878,ABW2085544,Off Premise,"MAGNET BEER AND WINE, LLC",No,331 KENTLANDS BLVD GAITHERSBURG MD 20878
SIRIWAN 4 SECTORS,20640 SENECA MEADOWS PKWY,germantown,MD,20876,BBWLHR40920,On Premise,"SIRIWAN, LLC",No,20640 SENECA MEADOWS PKWY GERMANTOWN MD 20876
SIRIWAN THAI RESTAURANT,736 CLOVERLY STREET,silver_spring,MD,20905,HBW275,On Premise,"SIRIWAN THAI RESTAURANT, INC.",No,736 CLOVERLY STREET SILVER SPRING MD 20905
SIRIWAN THAI RESTUARANT,12115 DARNESTOWN RD,gaithersburg,MD,20878,HBW26242,On Premise,"SIRIWAN M.X.B., LLC",No,12115 DARNESTOWN RD GAITHERSBURG MD 20878
SISTERS THAI,7995 TUCKERMAN LANE,potomac,MD,20854,BBWLHR39579,On Premise,"LUCKDEE, LLC",No,7995 TUCKERMAN LANE POTOMAC MD 20854
SIU'S ASIAN BISTRO,12271 TECH ROAD,silver_spring,MD,20904,BBWHR1089437,On/Off-Premise,"YINFENG, LLC",No,12271 TECH ROAD SILVER SPRING MD 20904
SIXTY VINES,212 ELLINGTON BLVD SUITE B190,gaithersburg,MD,20878,BBWLHR1945544,On Premise,"SIXTY VINES MONTGOMERY COUNTY, LLC",No,212 ELLINGTON BLVD SUITE B190 GAITHERSBURG MD 20878
SKKY MARKET,108 OLDE TOWNE AVE,gaithersburg,MD,20877,ABWS125,Off Premise,"AYALA ANDRADE, INC.",Yes,108 OLDE TOWNE AVE GAITHERSBURG MD 20877
SLIGO CREEK GOLF COURSE,9701 SLIGO CREEK PKY,silver_spring,MD,20901,BBWLCL269,On Premise,MONTGOMERY CO. REV. AUTHORITY,No,9701 SLIGO CREEK PKY SILVER SPRING MD 20901
SMOKE BBQ,4858 CORDELL AVE,bethesda,MD,20814,BDBWLHR1070165,On/Off-Premise,"DESIGNS BY M, LLP",No,4858 CORDELL AVE BETHESDA MD 20814
SMOKEY GLEN FARM BARBEQUERS INC,16407 RIFFLEFORD RD,gaithersburg,MD,20878,BBWLHR221,On Premise,SMOKEY GLEN FARM BARBERQUERS INC,No,16407 RIFFLEFORD RD GAITHERSBURG MD 20878
SN BEER & WINE,12801 WISTERIA DRIVE,germantown,MD,20874,ABW173,Off Premise,SONG SAKANIN CORPORATION,Yes,12801 WISTERIA DRIVE GERMANTOWN MD 20874
SNIDERS SUPER FOODS,1936 SEMINARY RD.,silver_spring,MD,20910,ABWS382274,Off Premise,"SNIDERS FAMILY GROCERY, INC.",Yes,1936 SEMINARY RD. SILVER SPRING MD 20910
SOCIETY RESTAURANT & LOUNGE,8229 GEORGIA AVENUE,silver_spring,MD,20910,BBWLHR41379,On Premise,"SILVER SPRING REST. GROUP, LLC",No,8229 GEORGIA AVENUE SILVER SPRING MD 20910
SOFIVE,1008 WESTMORE AVENUE,rockville,MD,20850,DBW41761,On/Off-Premise,"SOFIVE, INC.",No,1008 WESTMORE AVENUE ROCKVILLE MD 20850
SOL AZTECA RESTAURANT,18129 TOWN CENTER DRIVE,olney,MD,20832,BBWLHR179,On Premise,"SOL AZTECA, INC.",No,18129 TOWN CENTER DRIVE OLNEY MD 20832
SONG DOG DISTILLING,18100 BUCKLODGE ROAD,boyds,MD,20841,OCP1596544,On Premise,"SONG DOG SPIRITS, LLC",No,18100 BUCKLODGE ROAD BOYDS MD 20841
SONG & SAZON,11272 GEORGIA AVE,silver_spring,MD,20902,BBWLHR764,On Premise,"THE CUBANAKAN LOUNGE, INC.",No,11272 GEORGIA AVE SILVER SPRING MD 20902
SOUTH HOUSE GARDEN,317 E. DIAMOND AVE.,gaithersburg,MD,20877,BBWLHR438274,On Premise,"SOUTH HOUSE GARDEN, LLC",No,317 E. DIAMOND AVE. GAITHERSBURG MD 20877
SOZACH CONVENIENCE INC,202 PARK ROAD,rockville,MD,20850,DBW1270558,On/Off-Premise,SOZACH CONVENIENCE INC,No,202 PARK ROAD ROCKVILLE MD 20850
SPARK BY HILTON GERMANTOWN,20260 GOLDENROD LANE,germantown,MD,20876,BBWLHM219,On Premise,"GERMANTOWN HOSPITALITY, LLC",No,20260 GOLDENROD LANE GERMANTOWN MD 20876
SPENCERVILLE DELI,2215 SPENCERVILLE RD,spencerville,MD,20868,BDBWL25583,On/Off-Premise,"SPENCERVILLE DELI, LLC",No,2215 SPENCERVILLE RD SPENCERVILLE MD 20868
SPICE GRILL,12611-G WISTERIA DRIVE,germantown,MD,20874,HBW346,On Premise,"INDIA GARDEN, INC",No,12611-G WISTERIA DRIVE GERMANTOWN MD 20874
SPICE STREET,8242 GEORGIA AVE.,silver_spring,MD,20910,BBWLHR374284,On Premise,"MD ARSHVEER, LLC",No,8242 GEORGIA AVE. SILVER SPRING MD 20910
SPORTS & SOCIAL BETHESDA,11800 GRAND PARK AVE.,north_bethesda,MD,20852,BDBWL498327,On/Off-Premise,"S&S BETHESDA, LLC",No,11800 GRAND PARK AVE. NORTH BETHESDA MD 20852
SPRING BEER & WINE,9330 GEORGIA AVENUE,silver_spring,MD,20910,ABW145,Off Premise,SPRING BEER & WINE CORPORATION,Yes,9330 GEORGIA AVENUE SILVER SPRING MD 20910
SPRING GARDEN RESTAURANT,1919 SEMINARY RD.,silver_spring,MD,20910,BBWHR42564,On/Off-Premise,"SPRING GARDEN RESTAURANT, INC.",No,1919 SEMINARY RD. SILVER SPRING MD 20910
SQUISITO PIZZA & PASTA,15654 OLD COLUMBIA PIKE,burtonsville,MD,20866,HBWHR43859,On Premise,"PUNCEATYME, INC.",No,15654 OLD COLUMBIA PIKE BURTONSVILLE MD 20866
STAINED GLASS PUB,12510 LAYHILL ROAD,silver_spring,MD,20906,BBWLHR192,On Premise,"THE PUB OF GLENMONT, INC.",No,12510 LAYHILL ROAD SILVER SPRING MD 20906
STATE LINE MARKET,7817 EASTERN AVE,silver_spring,MD,20910,ABW229,Off Premise,"BAMLAK, LLC",No,7817 EASTERN AVE SILVER SPRING MD 20910
STELLA POINT GRILLE,3739 UNIVERSITY BLVD,kensington,MD,20895,BBWLHR1424544,On Premise,KENSINGTON CATHAY LLC,No,3739 UNIVERSITY BLVD KENSINGTON MD 20895
"STEVES BEER, WINE & DELI",12132 DARNESTOWN ROAD,gaithersburg,MD,20878,DBW043,On/Off-Premise,MANHO CORPORATION,Yes,12132 DARNESTOWN ROAD GAITHERSBURG MD 20878
STRATHMORE MUSIC CENTER & MANSION,5301 TUCKERMAN LANE,rockville,MD,20852,SBWLCPA1069795,On Premise,"STRATHMORE HALL FOUNDATION, IN",No,5301 TUCKERMAN LANE ROCKVILLE MD 20852
SUGARLOAF WINE CELLAR,12955 WISTERIA DR,germantown,MD,20874,DBW25768,On/Off-Premise,"VHVP GROUP, LLC",Yes,12955 WISTERIA DR GERMANTOWN MD 20874
SUMMER HOUSE,11825 GRANDPARK AVENUE,rockville,MD,20852,BBWLHR873,On Premise,"ROCKVILLE RESTAURANT,LLC",No,11825 GRANDPARK AVENUE ROCKVILLE MD 20852
SUNDAY MORNING BAKEHOUSE,11869 GRAND PARK AVE.,north_bethesda,MD,20852,BBWLHR42483,On Premise,"SUNDAY MORNING BAKEHOUSE, LLC",No,11869 GRAND PARK AVE. NORTH BETHESDA MD 20852
SUPER CHICKEN-GERMANTOWN,12611-H WISTERIA DRIVE,germantown,MD,20874,HBWHR35833,On Premise,"MEGA PARTNERS, LLC",No,12611-H WISTERIA DRIVE GERMANTOWN MD 20874
SUPER CHICKEN-WHEATON,2531 ENNALLS AVE,wheaton,MD,20902,HBWHR33664,On Premise,STRATUS INTERNATIONAL INC,No,2531 ENNALLS AVE WHEATON MD 20902
SUSHI FREEDOM,12046 CHERRY HILL RD,silver_spring,MD,20904,BBWLHR1396544,On Premise,SUSHI FREEDOM LLC,No,12046 CHERRY HILL RD SILVER SPRING MD 20904
SUSHI HOUSE,"1331 ROCKVILLE PIKE, UNIT D",rockville,MD,20852,HBW214,On Premise,"SUSHI HOUSE, INC.",No,"1331 ROCKVILLE PIKE, UNIT D ROCKVILLE MD 20852"
